"student_id","date_registered","first_date_watched","first_date_purchased","days_diff_reg_watch","days_diff_watch_purch"
290746,"2022-09-14","2022-09-14","2022-09-22","0","8"
262643,"2022-02-04","2022-02-04","2022-02-06","0","2"
264259,"2022-02-19","2022-02-19","2022-02-20","0","1"
256301,"2021-12-08","2021-12-08","2023-01-23","0","411"
284194,"2022-08-06","2022-08-06","2022-08-07","0","1"
282330,"2022-07-22","2022-07-22","2022-07-22","0","0"
287478,"2022-08-21","2022-08-23","2022-08-21","2","-2"
279508,"2022-06-28","2022-06-28","2022-07-16","0","18"
269220,"2022-04-01","2022-04-01","2022-04-03","0","2"
271185,"2022-04-18","2022-04-18","2022-05-25","0","37"
272255,"2022-04-28","2022-04-28","2022-04-28","0","0"
261607,"2022-01-26","2022-01-26","2022-01-26","0","0"
295756,"2022-10-22","2022-10-22","2022-11-22","0","31"
260915,"2022-01-19","2022-01-20","2022-01-25","1","5"
278539,"2022-06-20","2022-07-07","2022-07-08","17","1"
265165,"2022-02-26","2022-03-21","2022-04-02","23","12"
267114,"2022-03-13","2022-03-13","2022-03-13","0","0"
263363,"2022-02-11","2022-02-15","2022-02-15","4","0"
270393,"2022-04-11","2022-04-11","2022-04-19","0","8"
281095,"2022-07-11","2022-07-11","2022-07-12","0","1"
283771,"2022-08-03","2022-08-03","2022-08-03","0","0"
263692,"2022-02-14","2022-02-15","2022-02-14","1","-1"
286672,"2022-08-16","2022-08-17","2022-11-13","1","88"
263494,"2022-02-13","2022-04-30","2022-02-15","76","-74"
286799,"2022-08-17","2022-08-25","2022-08-23","8","-2"
260988,"2022-01-19","2022-01-19","2022-01-19","0","0"
256788,"2021-12-13","2022-02-20","2021-12-22","69","-60"
268877,"2022-03-29","2022-06-06","2022-03-29","69","-69"
267391,"2022-03-15","2022-03-15","2022-03-24","0","9"
283154,"2022-07-30","2022-08-01","2022-07-30","2","-2"
261831,"2022-01-28","2022-01-28","2022-02-03","0","6"
293067,"2022-10-03","2022-10-04","2022-10-09","1","5"
261184,"2022-01-21","2022-01-24","2022-01-27","3","3"
264404,"2022-02-21","2022-02-21","2022-02-23","0","2"
261779,"2022-01-27","2022-01-30","2022-01-27","3","-3"
285504,"2022-08-15","2022-08-16","2022-09-23","1","38"
277715,"2022-06-14","2022-06-14","2022-06-15","0","1"
270455,"2022-04-11","2022-04-11","2022-04-11","0","0"
294907,"2022-10-16","2022-10-16","2022-10-17","0","1"
290226,"2022-09-11","2022-09-11","2022-09-11","0","0"
272923,"2022-05-05","2022-05-05","2022-05-12","0","7"
261995,"2022-01-30","2022-01-31","2022-01-30","1","-1"
257003,"2021-12-14","2021-12-28","2021-12-30","14","2"
288122,"2022-08-26","2022-08-29","2022-08-26","3","-3"
290989,"2022-09-16","2022-09-16","2022-09-23","0","7"
282273,"2022-07-21","2022-07-22","2022-07-21","1","-1"
270435,"2022-04-11","2022-04-11","2022-09-20","0","162"
262569,"2022-02-03","2022-02-05","2022-03-02","2","25"
287180,"2022-08-18","2022-08-19","2022-08-19","1","0"
283025,"2022-07-29","2022-07-29","2022-08-02","0","4"
261391,"2022-01-24","2022-01-24","2022-01-26","0","2"
275141,"2022-05-26","2022-05-29","2022-05-29","3","0"
260345,"2022-01-14","2022-01-29","2022-01-25","15","-4"
294314,"2022-10-11","2022-10-12","2022-12-01","1","50"
296892,"2022-10-30","2022-10-30","2022-11-25","0","26"
278882,"2022-06-22","2022-06-22","2022-06-22","0","0"
262112,"2022-01-31","2022-03-30","2022-03-30","58","0"
282626,"2022-07-26","2022-07-28","2022-07-29","2","1"
280461,"2022-07-05","2022-07-05","2022-07-05","0","0"
288142,"2022-08-26","2022-08-26","2022-08-26","0","0"
292657,"2022-09-30","2022-09-30","2022-11-22","0","53"
278215,"2022-06-17","2022-06-24","2022-06-24","7","0"
262273,"2022-02-01","2022-02-01","2022-02-01","0","0"
282066,"2022-07-19","2022-07-20","2022-07-20","1","0"
280145,"2022-07-03","2022-07-05","2022-07-05","2","0"
278496,"2022-06-19","2022-06-24","2022-11-28","5","157"
280552,"2022-07-06","2022-07-06","2022-07-06","0","0"
296173,"2022-10-25","2022-10-25","2022-11-22","0","28"
275566,"2022-05-31","2022-06-01","2022-05-31","1","-1"
291945,"2022-09-24","2022-09-24","2022-09-24","0","0"
273371,"2022-05-10","2022-05-10","2022-05-10","0","0"
258161,"2021-12-26","2021-12-26","2022-10-24","0","302"
268389,"2022-03-23","2022-03-23","2022-03-23","0","0"
268985,"2022-03-30","2022-03-30","2022-03-31","0","1"
292641,"2022-09-30","2022-09-30","2022-09-30","0","0"
265449,"2022-03-01","2022-03-05","2022-03-08","4","3"
265588,"2022-03-02","2022-03-09","2022-03-08","7","-1"
285044,"2022-08-12","2022-08-12","2022-08-12","0","0"
264761,"2022-02-23","2022-02-23","2022-02-23","0","0"
290444,"2022-09-13","2022-09-13","2022-09-19","0","6"
255332,"2021-12-01","2021-12-01","2021-12-01","0","0"
282713,"2022-07-26","2022-09-21","2022-07-27","57","-56"
277556,"2022-06-12","2022-06-19","2022-06-12","7","-7"
294936,"2022-10-16","2022-10-16","2022-10-17","0","1"
275534,"2022-05-31","2022-05-31","2022-06-01","0","1"
268805,"2022-03-28","2022-03-29","2022-03-31","1","2"
268152,"2022-03-21","2022-03-21","2022-03-21","0","0"
269470,"2022-04-03","2022-04-03","2022-04-06","0","3"
275069,"2022-05-26","2022-05-26","2022-05-26","0","0"
288487,"2022-08-28","2022-08-28","2022-09-01","0","4"
258862,"2022-01-01","2022-01-01","2022-01-01","0","0"
267765,"2022-03-17","2022-03-17","2022-03-18","0","1"
260991,"2022-01-19","2022-01-19","2022-01-19","0","0"
263519,"2022-02-13","2022-02-13","2022-12-01","0","291"
270036,"2022-04-08","2022-04-11","2022-04-11","3","0"
272906,"2022-05-05","2022-05-05","2022-05-09","0","4"
278890,"2022-06-22","2022-06-22","2022-06-22","0","0"
289019,"2022-09-01","2022-09-03","2022-09-05","2","2"
265966,"2022-03-05","2022-03-05","2022-03-05","0","0"
271543,"2022-04-22","2022-04-23","2022-04-22","1","-1"
292048,"2022-09-25","2022-10-12","2022-10-12","17","0"
257236,"2021-12-16","2022-01-17","2021-12-16","32","-32"
287331,"2022-08-20","2022-08-21","2022-08-21","1","0"
261061,"2022-01-20","2022-01-20","2022-01-20","0","0"
269070,"2022-03-31","2022-03-31","2022-03-31","0","0"
291565,"2022-09-21","2022-09-21","2022-09-21","0","0"
285406,"2022-08-14","2022-08-26","2022-08-14","12","-12"
274996,"2022-05-25","2022-05-25","2022-05-25","0","0"
268944,"2022-03-30","2022-08-27","2023-05-21","150","267"
282939,"2022-07-29","2022-08-01","2022-07-29","3","-3"
296578,"2022-10-28","2022-10-28","2022-10-28","0","0"
255827,"2021-12-05","2021-12-05","2022-02-25","0","82"
290920,"2022-09-16","2022-09-23","2022-09-23","7","0"
275039,"2022-05-25","2022-05-31","2022-05-31","6","0"
292493,"2022-09-29","2022-09-29","2022-10-04","0","5"
278611,"2022-06-20","2022-06-22","2022-07-18","2","26"
268344,"2022-03-22","2022-03-22","2022-03-22","0","0"
270784,"2022-04-14","2022-04-14","2022-04-14","0","0"
291116,"2022-09-18","2022-09-18","2022-09-18","0","0"
283136,"2022-07-30","2022-08-10","2022-07-30","11","-11"
260715,"2022-01-17","2022-01-17","2022-01-17","0","0"
275637,"2022-06-01","2022-06-01","2022-06-01","0","0"
289047,"2022-09-01","2022-09-01","2022-09-08","0","7"
258676,"2021-12-30","2021-12-30","2021-12-30","0","0"
281992,"2022-07-18","2022-07-18","2022-07-18","0","0"
277410,"2022-06-11","2022-06-11","2022-06-11","0","0"
292436,"2022-09-28","2022-09-28","2022-09-30","0","2"
263496,"2022-02-13","2022-02-13","2022-02-19","0","6"
291586,"2022-09-21","2022-09-21","2022-11-28","0","68"
263481,"2022-02-13","2022-02-13","2022-02-14","0","1"
275574,"2022-05-31","2022-06-02","2022-05-31","2","-2"
264228,"2022-02-19","2022-02-19","2022-07-20","0","151"
287143,"2022-08-18","2022-08-18","2022-08-19","0","1"
277508,"2022-06-12","2022-06-13","2022-06-14","1","1"
284379,"2022-08-08","2022-08-08","2022-08-08","0","0"
262459,"2022-02-03","2022-02-03","2022-02-04","0","1"
264049,"2022-02-17","2022-02-19","2022-02-24","2","5"
263118,"2022-02-08","2022-02-08","2022-02-08","0","0"
294208,"2022-10-11","2022-10-11","2022-10-19","0","8"
292820,"2022-10-01","2022-10-01","2022-10-01","0","0"
275045,"2022-05-25","2022-05-25","2022-07-09","0","45"
281961,"2022-07-18","2022-07-18","2022-07-18","0","0"
292001,"2022-09-25","2022-10-15","2022-11-27","20","43"
283662,"2022-08-03","2022-08-28","2022-08-28","25","0"
281742,"2022-07-16","2022-07-16","2022-07-18","0","2"
258338,"2021-12-28","2021-12-28","2021-12-28","0","0"
258212,"2021-12-26","2021-12-26","2022-01-07","0","12"
270787,"2022-04-14","2022-04-14","2022-04-14","0","0"
274130,"2022-05-16","2022-05-16","2022-05-25","0","9"
267936,"2022-03-19","2022-03-19","2022-03-30","0","11"
270062,"2022-04-08","2022-04-08","2022-04-14","0","6"
265121,"2022-02-26","2022-03-02","2022-02-28","4","-2"
268897,"2022-03-29","2022-03-30","2022-03-29","1","-1"
285397,"2022-08-14","2022-08-15","2022-08-21","1","6"
291858,"2022-09-23","2022-09-24","2022-09-23","1","-1"
288898,"2022-08-31","2022-09-05","2022-09-30","5","25"
277557,"2022-06-12","2022-06-12","2022-06-13","0","1"
271125,"2022-04-18","2022-06-03","2022-05-30","46","-4"
276887,"2022-06-07","2022-06-07","2022-06-12","0","5"
257828,"2021-12-23","2021-12-23","2021-12-28","0","5"
288505,"2022-08-29","2022-08-29","2022-08-31","0","2"
275495,"2022-05-31","2022-07-19","2022-06-01","49","-48"
282640,"2022-07-26","2022-07-26","2022-10-04","0","70"
275677,"2022-06-01","2022-06-01","2022-06-01","0","0"
292484,"2022-09-29","2022-09-29","2022-11-22","0","54"
280954,"2022-07-10","2022-07-10","2022-07-10","0","0"
264291,"2022-02-20","2022-02-20","2022-02-26","0","6"
255563,"2021-12-03","2021-12-03","2021-12-03","0","0"
275008,"2022-05-25","2022-06-01","2022-05-29","7","-3"
278927,"2022-06-22","2022-06-22","2022-06-22","0","0"
258971,"2022-01-02","2022-01-02","2022-01-09","0","7"
289048,"2022-09-01","2022-09-01","2022-09-01","0","0"
276261,"2022-06-03","2022-06-03","2022-06-03","0","0"
261790,"2022-01-28","2022-01-29","2022-01-28","1","-1"
268104,"2022-03-20","2022-03-20","2022-03-25","0","5"
292402,"2022-09-28","2022-09-28","2022-09-29","0","1"
288533,"2022-08-29","2022-08-29","2022-08-29","0","0"
269924,"2022-04-07","2022-04-07","2022-04-07","0","0"
280818,"2022-07-08","2022-07-08","2022-07-08","0","0"
262944,"2022-02-07","2022-02-07","2022-02-07","0","0"
282023,"2022-07-18","2022-07-18","2022-07-18","0","0"
291598,"2022-09-22","2022-09-25","2023-01-18","3","115"
256018,"2021-12-06","2021-12-28","2021-12-29","22","1"
261820,"2022-01-28","2022-01-28","2022-01-28","0","0"
267558,"2022-03-16","2022-03-16","2022-03-17","0","1"
270658,"2022-04-13","2022-04-14","2022-04-13","1","-1"
291725,"2022-09-22","2022-09-26","2022-09-26","4","0"
282758,"2022-07-27","2022-08-01","2022-07-27","5","-5"
269321,"2022-04-02","2022-07-25","2022-07-26","114","1"
269984,"2022-04-07","2022-04-20","2022-04-20","13","0"
270619,"2022-04-13","2022-04-13","2022-04-13","0","0"
293623,"2022-10-07","2022-10-07","2023-07-08","0","274"
289379,"2022-09-04","2022-09-06","2023-01-05","2","121"
268903,"2022-03-29","2022-03-29","2022-03-29","0","0"
284620,"2022-08-09","2022-08-10","2022-08-09","1","-1"
255341,"2021-12-01","2021-12-02","2021-12-01","1","-1"
275457,"2022-05-30","2022-05-30","2022-06-01","0","2"
275741,"2022-06-01","2022-06-01","2022-06-01","0","0"
278789,"2022-06-21","2022-06-22","2022-08-02","1","41"
266012,"2022-03-06","2022-03-06","2022-03-25","0","19"
271603,"2022-04-22","2022-04-22","2022-12-02","0","224"
260742,"2022-01-17","2022-01-17","2022-01-17","0","0"
267063,"2022-03-13","2022-03-13","2022-03-13","0","0"
259938,"2022-01-10","2022-01-10","2022-01-10","0","0"
283286,"2022-07-31","2022-08-02","2022-08-02","2","0"
281637,"2022-07-15","2022-07-15","2022-07-15","0","0"
258930,"2022-01-02","2022-02-18","2022-02-19","47","1"
281608,"2022-07-15","2022-07-15","2022-07-25","0","10"
292593,"2022-09-29","2022-09-29","2022-09-29","0","0"
275408,"2022-05-30","2022-05-31","2022-05-31","1","0"
265317,"2022-02-28","2022-02-28","2022-03-01","0","1"
274157,"2022-05-16","2022-05-16","2022-05-17","0","1"
291975,"2022-09-24","2022-10-19","2022-11-22","25","34"
277953,"2022-06-15","2022-06-15","2022-06-15","0","0"
257384,"2021-12-18","2021-12-19","2021-12-18","1","-1"
266548,"2022-03-09","2022-03-09","2022-03-10","0","1"
282603,"2022-07-25","2022-07-25","2022-07-25","0","0"
289049,"2022-09-01","2022-10-20","2022-10-20","49","0"
266680,"2022-03-10","2022-03-10","2022-03-12","0","2"
287993,"2022-08-25","2022-08-25","2022-08-25","0","0"
271872,"2022-04-25","2022-04-25","2022-04-28","0","3"
278509,"2022-06-19","2022-06-19","2022-06-20","0","1"
288793,"2022-08-30","2022-08-30","2022-08-30","0","0"
256954,"2021-12-14","2022-01-31","2022-01-28","48","-3"
274999,"2022-05-25","2022-05-25","2022-05-27","0","2"
260698,"2022-01-16","2022-01-20","2022-01-27","4","7"
274209,"2022-05-17","2022-05-17","2022-05-18","0","1"
292449,"2022-09-28","2022-09-28","2022-11-26","0","59"
258703,"2021-12-31","2022-01-15","2021-12-31","15","-15"
289339,"2022-09-03","2022-09-03","2022-09-10","0","7"
289879,"2022-09-08","2022-09-09","2022-09-13","1","4"
295972,"2022-10-24","2022-10-24","2022-10-24","0","0"
271903,"2022-04-25","2022-04-25","2022-04-28","0","3"
268408,"2022-03-23","2022-03-23","2022-03-23","0","0"
261750,"2022-01-27","2022-01-28","2022-01-27","1","-1"
277384,"2022-06-11","2022-06-11","2022-06-11","0","0"
267413,"2022-03-15","2022-03-15","2022-03-15","0","0"
271755,"2022-04-24","2022-04-24","2022-04-24","0","0"
279766,"2022-06-30","2022-06-30","2022-06-30","0","0"
281512,"2022-07-14","2022-07-14","2022-07-14","0","0"
268556,"2022-03-25","2022-03-25","2022-04-03","0","9"
280379,"2022-07-05","2022-07-05","2022-07-26","0","21"
296124,"2022-10-25","2022-10-26","2022-10-25","1","-1"
256265,"2021-12-08","2021-12-15","2021-12-08","7","-7"
295682,"2022-10-22","2022-10-22","2023-01-23","0","93"
259132,"2022-01-03","2022-01-03","2023-02-04","0","397"
288665,"2022-08-30","2022-08-30","2022-09-05","0","6"
274990,"2022-05-25","2022-05-25","2022-05-25","0","0"
270367,"2022-04-10","2022-04-10","2022-04-15","0","5"
261241,"2022-01-22","2022-01-26","2022-01-22","4","-4"
275505,"2022-05-31","2022-08-07","2022-08-28","68","21"
273034,"2022-05-06","2022-05-06","2022-05-07","0","1"
279914,"2022-07-01","2022-07-02","2022-07-04","1","2"
282669,"2022-07-26","2022-07-26","2022-07-26","0","0"
261755,"2022-01-27","2022-01-27","2022-01-27","0","0"
261490,"2022-01-24","2022-01-24","2022-01-24","0","0"
282048,"2022-07-19","2022-08-02","2022-07-19","14","-14"
287819,"2022-08-24","2022-08-24","2022-08-24","0","0"
257695,"2021-12-21","2021-12-21","2021-12-21","0","0"
268263,"2022-03-22","2022-03-22","2022-03-23","0","1"
288782,"2022-08-30","2022-09-08","2022-09-22","9","14"
290264,"2022-09-11","2022-09-11","2022-09-13","0","2"
272443,"2022-04-30","2022-04-30","2023-02-23","0","299"
293497,"2022-10-06","2022-10-06","2022-10-06","0","0"
265337,"2022-02-28","2022-03-07","2022-02-28","7","-7"
255243,"2021-12-01","2021-12-01","2021-12-01","0","0"
272842,"2022-05-04","2022-05-05","2022-05-08","1","3"
275624,"2022-06-01","2022-06-01","2022-06-01","0","0"
267949,"2022-03-19","2022-03-20","2022-03-20","1","0"
294822,"2022-10-15","2022-10-15","2023-05-31","0","228"
293858,"2022-10-08","2022-10-08","2022-10-10","0","2"
263825,"2022-02-16","2022-02-16","2022-08-28","0","193"
293504,"2022-10-06","2022-10-06","2022-10-11","0","5"
262648,"2022-02-04","2022-02-04","2022-02-04","0","0"
271015,"2022-04-16","2022-04-16","2022-04-16","0","0"
260329,"2022-01-13","2022-01-18","2022-01-18","5","0"
279352,"2022-06-26","2022-06-27","2022-06-26","1","-1"
273599,"2022-05-11","2022-05-11","2022-05-29","0","18"
277242,"2022-06-09","2022-06-09","2022-07-19","0","40"
266788,"2022-03-11","2022-03-11","2022-03-11","0","0"
261483,"2022-01-24","2022-05-30","2022-01-24","126","-126"
258520,"2021-12-29","2021-12-29","2021-12-29","0","0"
258201,"2021-12-26","2022-01-21","2022-11-26","26","309"
292573,"2022-09-29","2022-09-30","2022-09-29","1","-1"
290737,"2022-09-14","2022-09-14","2022-11-30","0","77"
271083,"2022-04-17","2022-04-17","2022-04-26","0","9"
287006,"2022-08-18","2022-08-18","2022-08-18","0","0"
261895,"2022-01-28","2022-01-28","2022-11-27","0","303"
283414,"2022-08-01","2022-08-01","2022-08-01","0","0"
296402,"2022-10-27","2022-10-27","2022-10-27","0","0"
282712,"2022-07-26","2022-07-27","2022-07-26","1","-1"
262221,"2022-02-01","2022-02-01","2022-03-10","0","37"
282757,"2022-07-27","2022-07-27","2022-07-27","0","0"
263698,"2022-02-15","2022-02-15","2022-02-16","0","1"
279387,"2022-06-27","2022-06-29","2023-05-24","2","329"
261417,"2022-01-24","2022-02-02","2022-01-24","9","-9"
268510,"2022-03-24","2022-03-24","2022-03-24","0","0"
285122,"2022-08-12","2022-10-26","2022-09-24","75","-32"
277609,"2022-06-13","2022-06-16","2022-06-16","3","0"
257234,"2021-12-16","2021-12-18","2021-12-16","2","-2"
264141,"2022-02-18","2022-02-20","2022-02-18","2","-2"
271863,"2022-04-25","2022-04-25","2022-04-25","0","0"
255232,"2021-12-01","2021-12-07","2021-12-01","6","-6"
292614,"2022-09-29","2022-10-10","2022-09-29","11","-11"
258956,"2022-01-02","2022-03-31","2022-03-31","88","0"
283452,"2022-08-01","2022-08-01","2022-08-07","0","6"
273951,"2022-05-14","2022-05-14","2022-10-27","0","166"
279264,"2022-06-26","2022-06-26","2022-06-28","0","2"
257155,"2021-12-16","2021-12-16","2021-12-19","0","3"
280953,"2022-07-10","2022-07-24","2022-07-24","14","0"
294678,"2022-10-14","2022-10-15","2022-10-14","1","-1"
280714,"2022-07-08","2022-07-08","2023-04-11","0","277"
276414,"2022-06-03","2022-06-03","2022-06-03","0","0"
255343,"2021-12-01","2022-05-23","2021-12-01","173","-173"
278851,"2022-06-22","2022-06-22","2022-06-22","0","0"
273351,"2022-05-10","2022-05-10","2022-11-28","0","202"
295106,"2022-10-17","2022-10-18","2022-10-19","1","1"
259952,"2022-01-10","2022-01-10","2022-01-10","0","0"
291183,"2022-09-18","2022-10-20","2022-11-23","32","34"
255397,"2021-12-02","2021-12-02","2021-12-02","0","0"
281528,"2022-07-14","2022-07-14","2022-07-25","0","11"
255272,"2021-12-01","2021-12-01","2021-12-01","0","0"
256144,"2021-12-07","2022-07-30","2022-07-24","235","-6"
256405,"2021-12-09","2022-02-14","2022-01-27","67","-18"
260702,"2022-01-17","2022-01-17","2022-01-25","0","8"
291458,"2022-09-20","2022-09-20","2022-09-20","0","0"
260168,"2022-01-12","2022-01-12","2022-01-12","0","0"
269754,"2022-04-05","2022-04-11","2022-04-11","6","0"
272504,"2022-05-01","2022-05-01","2022-05-01","0","0"
272128,"2022-04-27","2022-05-11","2022-05-03","14","-8"
267010,"2022-03-12","2022-03-12","2022-03-12","0","0"
261452,"2022-01-24","2022-01-24","2022-01-24","0","0"
264694,"2022-02-23","2022-02-23","2022-02-23","0","0"
263776,"2022-02-15","2022-02-15","2022-02-15","0","0"
281447,"2022-07-13","2022-07-27","2022-07-13","14","-14"
282638,"2022-07-26","2022-07-26","2022-07-26","0","0"
269204,"2022-04-01","2022-04-01","2022-04-01","0","0"
266512,"2022-03-09","2022-03-15","2022-03-13","6","-2"
278101,"2022-06-17","2022-07-21","2022-07-21","34","0"
293324,"2022-10-05","2022-10-05","2022-10-11","0","6"
274222,"2022-05-17","2022-05-18","2023-01-19","1","246"
263942,"2022-02-17","2022-02-17","2022-02-17","0","0"
285006,"2022-08-11","2022-08-11","2022-11-23","0","104"
266099,"2022-03-06","2022-04-12","2022-03-06","37","-37"
275532,"2022-05-31","2022-05-31","2022-05-31","0","0"
280458,"2022-07-05","2022-08-12","2022-08-13","38","1"
262641,"2022-02-04","2022-02-04","2022-02-05","0","1"
275598,"2022-06-01","2022-06-08","2022-06-01","7","-7"
266522,"2022-03-09","2022-03-16","2022-03-13","7","-3"
277977,"2022-06-16","2022-06-21","2022-06-21","5","0"
255207,"2021-12-01","2021-12-01","2021-12-01","0","0"
291836,"2022-09-23","2022-09-24","2022-09-23","1","-1"
263791,"2022-02-15","2022-02-15","2022-02-16","0","1"
274893,"2022-05-24","2022-05-24","2022-09-20","0","119"
266489,"2022-03-09","2022-03-10","2022-03-10","1","0"
265581,"2022-03-02","2022-03-02","2022-03-02","0","0"
293955,"2022-10-09","2022-10-16","2022-10-17","7","1"
273841,"2022-05-13","2022-05-16","2022-05-17","3","1"
280814,"2022-07-08","2022-07-08","2022-07-08","0","0"
276671,"2022-06-05","2022-06-07","2022-06-05","2","-2"
272838,"2022-05-04","2022-05-04","2022-05-04","0","0"
273723,"2022-05-12","2022-05-15","2022-07-31","3","77"
260578,"2022-01-15","2022-01-16","2022-01-15","1","-1"
260216,"2022-01-13","2022-01-18","2022-01-21","5","3"
274877,"2022-05-23","2022-05-23","2022-12-01","0","192"
258818,"2022-01-01","2022-01-03","2022-01-03","2","0"
277012,"2022-06-08","2022-06-25","2022-06-25","17","0"
282575,"2022-07-25","2022-07-25","2022-07-26","0","1"
257318,"2021-12-17","2021-12-17","2022-11-28","0","346"
263307,"2022-02-10","2022-05-04","2022-05-04","83","0"
294189,"2022-10-11","2022-10-11","2022-10-28","0","17"
275589,"2022-05-31","2022-06-04","2022-06-01","4","-3"
260465,"2022-01-14","2022-01-19","2022-01-14","5","-5"
293214,"2022-10-04","2022-10-04","2022-10-04","0","0"
276829,"2022-06-06","2022-06-17","2022-06-06","11","-11"
289567,"2022-09-05","2022-09-05","2022-09-30","0","25"
280067,"2022-07-02","2022-07-02","2022-07-02","0","0"
264888,"2022-02-24","2022-02-24","2022-02-25","0","1"
296732,"2022-10-29","2022-10-29","2022-10-29","0","0"
255280,"2021-12-01","2021-12-04","2021-12-04","3","0"
271715,"2022-04-23","2022-09-28","2022-09-28","158","0"
286986,"2022-08-18","2022-08-18","2023-01-18","0","153"
265519,"2022-03-01","2022-03-14","2022-03-01","13","-13"
270811,"2022-04-14","2022-04-18","2022-04-14","4","-4"
277285,"2022-06-10","2022-06-13","2022-06-13","3","0"
265262,"2022-02-27","2022-02-27","2022-03-01","0","2"
266814,"2022-03-11","2022-03-11","2022-07-13","0","124"
277524,"2022-06-12","2022-06-17","2022-06-17","5","0"
274798,"2022-05-23","2022-05-23","2022-05-23","0","0"
261621,"2022-01-26","2022-02-07","2022-01-26","12","-12"
263886,"2022-02-16","2022-06-30","2022-11-25","134","148"
255354,"2021-12-01","2022-02-24","2021-12-01","85","-85"
263933,"2022-02-17","2022-02-17","2022-02-17","0","0"
272261,"2022-04-28","2022-05-03","2022-05-03","5","0"
268558,"2022-03-25","2022-03-28","2022-03-25","3","-3"
272001,"2022-04-26","2022-04-26","2022-04-26","0","0"
255318,"2021-12-01","2021-12-01","2021-12-01","0","0"
272029,"2022-04-26","2022-04-29","2022-04-26","3","-3"
289370,"2022-09-04","2022-09-04","2023-01-15","0","133"
262457,"2022-02-03","2022-02-03","2022-02-14","0","11"
269894,"2022-04-07","2022-04-07","2022-04-07","0","0"
292574,"2022-09-29","2022-10-02","2022-09-29","3","-3"
273249,"2022-05-09","2022-05-10","2022-05-15","1","5"
273329,"2022-05-09","2022-05-09","2022-05-20","0","11"
277510,"2022-06-12","2022-07-28","2022-07-26","46","-2"
287632,"2022-08-22","2022-08-22","2022-08-22","0","0"
288702,"2022-08-30","2022-08-30","2022-08-30","0","0"
280516,"2022-07-06","2022-07-06","2022-07-06","0","0"
289666,"2022-09-06","2022-09-06","2022-09-06","0","0"
268768,"2022-03-28","2022-03-30","2022-03-29","2","-1"
281631,"2022-07-15","2022-07-15","2022-07-15","0","0"
280772,"2022-07-08","2022-07-08","2022-07-08","0","0"
288753,"2022-08-30","2022-08-30","2022-08-30","0","0"
291921,"2022-09-24","2022-09-24","2023-01-24","0","122"
275158,"2022-05-27","2022-05-27","2022-05-31","0","4"
261809,"2022-01-28","2022-01-30","2022-01-28","2","-2"
274597,"2022-05-20","2022-09-24","2022-05-20","127","-127"
266603,"2022-03-09","2022-03-09","2022-03-10","0","1"
277041,"2022-06-08","2022-06-08","2023-05-20","0","346"
262992,"2022-02-07","2022-02-07","2022-02-07","0","0"
293592,"2022-10-06","2022-10-06","2022-10-14","0","8"
267025,"2022-03-12","2022-06-10","2023-01-27","90","231"
280330,"2022-07-04","2022-08-15","2022-09-29","42","45"
275276,"2022-05-28","2022-05-30","2022-05-28","2","-2"
266106,"2022-03-06","2022-03-13","2022-03-13","7","0"
276490,"2022-06-04","2022-06-04","2022-06-04","0","0"
262739,"2022-02-05","2022-02-05","2022-02-05","0","0"
257567,"2021-12-20","2021-12-22","2021-12-22","2","0"
276848,"2022-06-07","2022-06-07","2022-06-07","0","0"
278582,"2022-06-20","2022-06-21","2022-06-21","1","0"
284387,"2022-08-08","2022-08-09","2022-11-23","1","106"
271054,"2022-04-17","2022-06-01","2022-06-01","45","0"
270616,"2022-04-13","2022-04-13","2022-04-13","0","0"
282107,"2022-07-19","2022-07-19","2022-07-19","0","0"
263920,"2022-02-17","2022-02-17","2022-02-21","0","4"
286723,"2022-08-17","2022-09-27","2022-09-27","41","0"
292113,"2022-09-26","2022-09-26","2022-09-30","0","4"
282929,"2022-07-29","2022-08-12","2022-07-29","14","-14"
278280,"2022-06-18","2022-06-18","2022-06-20","0","2"
280396,"2022-07-05","2022-07-06","2022-07-11","1","5"
262044,"2022-01-30","2022-04-28","2022-03-29","88","-30"
276852,"2022-06-07","2022-06-08","2022-06-07","1","-1"
291436,"2022-09-20","2022-09-26","2022-09-20","6","-6"
275307,"2022-05-29","2022-05-29","2022-07-23","0","55"
284657,"2022-08-10","2022-08-10","2022-08-10","0","0"
268926,"2022-03-30","2022-03-30","2022-03-30","0","0"
291606,"2022-09-22","2022-09-29","2022-09-28","7","-1"
296473,"2022-10-27","2022-10-27","2022-11-25","0","29"
292725,"2022-09-30","2022-09-30","2023-06-12","0","255"
278483,"2022-06-19","2022-07-03","2022-07-03","14","0"
273486,"2022-05-10","2022-05-10","2022-05-18","0","8"
268779,"2022-03-28","2022-03-28","2022-03-28","0","0"
268732,"2022-03-27","2022-03-27","2022-03-30","0","3"
267498,"2022-03-16","2022-03-16","2022-03-24","0","8"
272058,"2022-04-26","2022-04-26","2022-05-25","0","29"
269038,"2022-03-30","2022-04-01","2022-03-30","2","-2"
263706,"2022-02-15","2022-04-26","2022-02-21","70","-64"
259862,"2022-01-09","2022-01-13","2022-01-09","4","-4"
255367,"2021-12-02","2021-12-02","2021-12-06","0","4"
269540,"2022-04-03","2022-04-17","2022-04-04","14","-13"
277419,"2022-06-11","2022-06-20","2022-06-16","9","-4"
261585,"2022-01-25","2022-01-26","2022-01-26","1","0"
